museum_id,name,city,state,country,lat,lng,address,website_url,opening_hours,has_full_content,hero_image_url,tags,hightlight
boston-childrens-museum-boston-us,Boston Children's Museum,Boston,Massachusetts,United States,42.351847,-71.049646,"Boston Children's Museum, 308, Congress Street, Seaport, South Boston, Boston, Suffolk County, Massachusetts, 02210, United States",http://www.bostonchildrensmuseum.org/,We-Su 09:00-16:00 | Sa[1] 10:00-16:00,FALSE,https://logo.clearbit.com/bostonchildrensmuseum.org?size=512,history,FALSE
cape-cod-maritime-museum-hyannis-us,Cape Cod Maritime Museum,Hyannis,Massachusetts,United States,41.651587,-70.279422,"Cape Cod Maritime Museum, 135, South Street, Hyannis, Barnstable, Barnstable County, Massachusetts, 02601, United States",https://www.capecodmaritimemuseum.org/,See website,FALSE,https://logo.clearbit.com/capecodmaritimemuseum.org?size=512,history,FALSE
childrens-museum-in-easton-north-easton-us,Children's Museum in Easton,North Easton,Massachusetts,United States,42.066766,-71.103659,"North Easton, Easton, Bristol County, Massachusetts, 02356, United States",http://childrensmuseumineaston.org/,See website,FALSE,https://logo.clearbit.com/childrensmuseumineaston.org?size=512,history,FALSE
childrens-museum-of-greater-fall-river-us,Children's Museum of Greater Fall River,Fall River,Massachusetts,United States,41.708040,-71.153969,"Children’s Museum of Greater Fall River, 441, North Main Street, Fall River Station, Fall River, Bristol County, Massachusetts, 02722, United States",http://cmgfr.org/,See website,FALSE,https://logo.clearbit.com/cmgfr.org?size=512,history,FALSE
cultural-center-of-cape-cod-south-yarmouth-us,Cultural Center of Cape Cod,South Yarmouth,Massachusetts,United States,41.666912,-70.185223,"South Yarmouth, Yarmouth, Barnstable County, Massachusetts, 02664, United States",https://www.cultural-center.org/,See website,FALSE,https://logo.clearbit.com/cultural-center.org?size=512,history,FALSE
danforth-art-museum-framingham-us,Danforth Art Museum,Framingham,Massachusetts,United States,42.302493,-71.435863,"Danforth Art, 14, Vernon Street, Framingham Center, Framingham, Middlesex County, Massachusetts, 01702, United States",https://danforth.framingham.edu/,Tu-Su 12:00-17:00,FALSE,https://logo.clearbit.com/danforth.framingham.edu?size=512,art,FALSE
education-earth-museum-athol-us,Education Earth Museum,Athol,Massachusetts,United States,42.594001,-72.226814,"Athol, Worcester County, Massachusetts, 01331, United States",https://educationearthmuseum.com/,See website,FALSE,https://logo.clearbit.com/educationearthmuseum.com?size=512,art,FALSE
the-eric-carle-museum-of-picture-book-art-amherst-us,The Eric Carle Museum of Picture Book Art,Amherst,Massachusetts,United States,42.373195,-72.519876,"Amherst, Hampshire County, Massachusetts, United States",https://www.carlemuseum.org/,See website,FALSE,https://logo.clearbit.com/carlemuseum.org?size=512,art,FALSE
heritage-museums-and-gardens-sandwich-us,Heritage Museums & Gardens,Sandwich,Massachusetts,United States,41.748672,-70.505990,"Heritage Museums & Gardens, 67, Grove Street, Sandwich, Barnstable County, Massachusetts, 02563, United States",http://heritagemuseumsandgardens.org/,See website,FALSE,https://logo.clearbit.com/heritagemuseumsandgardens.org?size=512,history|nature,FALSE
historic-beverly-balch-house-beverly-us,Historic Beverly – Balch House,Beverly,Massachusetts,United States,42.548974,-70.878188,"Beverly, Essex County, Massachusetts, United States",https://www.historicbeverly.net/visit/our-locations/balch-house/,See website,FALSE,https://logo.clearbit.com/historicbeverly.net?size=512,history,FALSE
historic-new-england-beauport-the-sleeper-mccann-house-gloucester-us,"Historic New England – Beauport, the Sleeper-McCann House",Gloucester,Massachusetts,United States,42.615359,-70.662461,"Gloucester, Essex County, Massachusetts, United States",https://www.historicnewengland.org/property/beauport-sleeper-mccann-house/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-codman-estate-lincoln-us,Historic New England – Codman Estate,Lincoln,Massachusetts,United States,42.425928,-71.303947,"Lincoln, Middlesex County, Massachusetts, United States",https://www.historicnewengland.org/property/codman-estate/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-cogswells-grant-essex-us,Historic New England – Cogswell's Grant,Essex,Massachusetts,United States,42.632650,-70.780354,"Essex, Essex County, Massachusetts, 01929, United States",https://www.historicnewengland.org/property/cogswells-grant/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-eustis-estate-museum-milton-us,Historic New England – Eustis Estate Museum,Milton,Massachusetts,United States,42.250143,-71.065573,"Milton, Norfolk County, Massachusetts, United States",https://www.historicnewengland.org/property/eustis-estate-museum-study-center/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-lyman-estate-greenhouses-waltham-us,Historic New England – Lyman Estate Greenhouses,Waltham,Massachusetts,United States,42.376238,-71.235564,"Waltham, Middlesex County, Massachusetts, United States",https://www.historicnewengland.org/property/lyman-estate-greenhouses/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-otis-house-boston-us,Historic New England – Otis House,Boston,Massachusetts,United States,42.358834,-71.057830,"Boston, Suffolk County, Massachusetts, United States",https://www.historicnewengland.org/property/otis-house/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-phillips-house-salem-us,Historic New England – Phillips House,Salem,Massachusetts,United States,42.519529,-70.896723,"Salem, Essex County, Massachusetts, 01970, United States",https://www.historicnewengland.org/property/phillips-house/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-quincy-house-quincy-us,Historic New England – Quincy House,Quincy,Massachusetts,United States,42.250991,-71.003737,"Quincy, Norfolk County, Massachusetts, United States",https://www.historicnewengland.org/property/quincy-house/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-spencer-peirce-little-farm-newbury-us,Historic New England – Spencer-Peirce-Little Farm,Newbury,Massachusetts,United States,42.766497,-70.845802,"Newbury, Essex County, Massachusetts, United States",https://www.historicnewengland.org/property/spencer-peirce-little-farm/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
historic-new-england-winslow-crocker-house-yarmouth-port-us,Historic New England – Winslow Crocker House,Yarmouth Port,Massachusetts,United States,41.708228,-70.221686,"Yarmouth Port, Yarmouth, Barnstable County, Massachusetts, 02675, United States",https://www.historicnewengland.org/property/winslow-crocker-house/,See website,FALSE,https://logo.clearbit.com/historicnewengland.org?size=512,history,FALSE
the-icon-museum-and-study-center-clinton-us,The Icon Museum and Study Center,Clinton,Massachusetts,United States,42.415627,-71.683558,"The Icon Museum and Study Center, 203, Union Street, Clinton, Worcester County, Massachusetts, 01510, United States",https://www.iconmuseum.org/,See website,FALSE,https://logo.clearbit.com/iconmuseum.org?size=512,history,FALSE
industrial-history-center-amesbury-us,Industrial History Center,Amesbury,Massachusetts,United States,42.857954,-70.930092,"Amesbury, Essex County, Massachusetts, 01913, United States",https://amesburycarriagemuseum.org/,See website,FALSE,https://logo.clearbit.com/amesburycarriagemuseum.org?size=512,history,FALSE
larz-anderson-auto-museum-brookline-us,Larz Anderson Auto Museum,Brookline,Massachusetts,United States,42.310457,-71.134743,"Larz Anderson Auto Museum, 15, Newton Street, Buttonwood Village, South Brookline, Brookline, Norfolk County, Massachusetts, 02445, United States",https://www.larzanderson.org/,Tu-Su 10:00-15:00,FALSE,https://logo.clearbit.com/larzanderson.org?size=512,history,FALSE
marthas-vineyard-museum-vineyard-haven-us,Martha's Vineyard Museum,Vineyard Haven,Massachusetts,United States,41.449221,-70.599769,"Martha's Vineyard Museum, 151, Lagoon Pond Road, William Street Historic District, Vineyard Haven, Tisbury, Dukes County, Massachusetts, 02568, United States",https://mvmuseum.org/,Tu-Su 10:00-16:00,FALSE,https://logo.clearbit.com/mvmuseum.org?size=512,art,FALSE
museum-of-printing-haverhill-us,Museum of Printing,Haverhill,Massachusetts,United States,42.772842,-71.120885,"Museum of Printing, 15, Thornton Avenue, Haverhill, Essex County, Massachusetts, 01832, United States",https://museumofprinting.org/,Sa 10:00-16:00,FALSE,https://logo.clearbit.com/museumofprinting.org?size=512,history,FALSE
museum-of-science-boston-us,Museum of Science,Boston,Massachusetts,United States,42.367430,-71.071098,"Museum of Science, 1, Science Park, West End, Boston, Suffolk County, Massachusetts, 02214, United States",https://www.mos.org/,Mo-Su 09:00-17:00,FALSE,https://logo.clearbit.com/mos.org?size=512,science,FALSE
nantucket-lightshiplv-112-east-boston-us,Nantucket Lightship/LV-112,East Boston,Massachusetts,United States,42.371818,-71.028150,"East Boston, Boston, Suffolk County, Massachusetts, 02128, United States",http://www.nantucketlightshiplv-112.org/,See website,FALSE,https://logo.clearbit.com/nantucketlightshiplv-112.org?size=512,history,FALSE
new-bedford-art-museumartworks-new-bedford-us,New Bedford Art Museum/ArtWorks!,New Bedford,Massachusetts,United States,41.636215,-70.934205,"New Bedford, Bristol County, Massachusetts, United States",http://newbedfordart.org/,See website,FALSE,https://logo.clearbit.com/newbedfordart.org?size=512,art,FALSE
new-bedford-fishing-heritage-center-new-bedford-us,New Bedford Fishing Heritage Center,New Bedford,Massachusetts,United States,41.636177,-70.923540,"New Bedford Fishing Heritage Center, 38, Bethel Street, New Bedford, Bristol County, Massachusetts, 02740, United States",https://fishingheritagecenter.org/,"Th-Su 10:00-16:00, Mo-We closed",FALSE,https://logo.clearbit.com/fishingheritagecenter.org?size=512,history,FALSE
norman-rockwell-museum-stockbridge-us,Norman Rockwell Museum,Stockbridge,Massachusetts,United States,42.287829,-73.335944,"Norman Rockwell Museum, 9, Glendale Road, Larrywaug, Stockbridge, Berkshire County, Massachusetts, 01262, United States",http://www.nrm.org/,See website,FALSE,https://logo.clearbit.com/nrm.org?size=512,history,FALSE
north-shore-childrens-museum-peabody-us,North Shore Children's Museum,Peabody,Massachusetts,United States,42.527873,-70.928661,"Peabody, Essex County, Massachusetts, 01960, United States",https://www.nschildrensmuseum.org/,See website,FALSE,https://logo.clearbit.com/nschildrensmuseum.org?size=512,history,FALSE
old-sturbridge-village-sturbridge-us,Old Sturbridge Village,Sturbridge,Massachusetts,United States,42.103815,-72.101123,"Old Sturbridge Village, Burgess School Road, Sturbridge, Worcester County, Massachusetts, 01566, United States",https://www.osv.org/,See website,FALSE,https://logo.clearbit.com/osv.org?size=512,history,FALSE
plymouth-center-for-the-arts-plymouth-us,Plymouth Center for the Arts,Plymouth,Massachusetts,United States,41.957338,-70.664128,"Plymouth Center for the Arts, 11, North Street, Plymouth Village Historic District, Plymouth, Plymouth County, Massachusetts, 02360, United States",https://www.artsplymouth.org/,See website,FALSE,https://logo.clearbit.com/artsplymouth.org?size=512,art,FALSE
provincetown-art-association-and-museum-provincetown-us,Provincetown Art Association and Museum,Provincetown,Massachusetts,United States,42.056443,-70.179377,"Provincetown Art Association & Museum;Provincetown Art Association and Museum, 460, Commercial Street, East End, Provincetown, Barnstable County, Massachusetts, 02657, United States",https://paam.org/,See website,FALSE,https://logo.clearbit.com/paam.org?size=512,art,FALSE
rotch-jones-duff-house-and-garden-museum-new-bedford-us,Rotch-Jones-Duff House & Garden Museum,New Bedford,Massachusetts,United States,41.630431,-70.928487,"Rotch-Jones Duff House & Garden Museum, 396, County Street, New Bedford, Bristol County, Massachusetts, 02740, United States",https://rjdmuseum.org/,See website,FALSE,https://logo.clearbit.com/rjdmuseum.org?size=512,nature,FALSE
sandwich-glass-museum-sandwich-us,Sandwich Glass Museum,Sandwich,Massachusetts,United States,41.758691,-70.500422,"Sandwich Glass Museum, 129, Main Street, Sandwich, Barnstable County, Massachusetts, 02563, United States",https://sandwichglassmuseum.org/,See website,FALSE,https://logo.clearbit.com/sandwichglassmuseum.org?size=512,history,FALSE
shirley-eustis-house-association-roxbury-us,Shirley-Eustis House Association,Roxbury,Massachusetts,United States,42.328907,-71.085085,"Roxbury, Boston, Suffolk County, Massachusetts, United States",https://www.shirleyeustishouse.org/,See website,FALSE,https://logo.clearbit.com/shirleyeustishouse.org?size=512,history,FALSE
sterling-and-francine-clark-art-institute-williamstown-us,Sterling and Francine Clark Art Institute,Williamstown,Massachusetts,United States,42.713547,-73.209457,"Williamstown, Berkshire County, Massachusetts, 01267, United States",http://www.clarkart.edu/,See website,FALSE,https://logo.clearbit.com/clarkart.edu?size=512,art,FALSE
uss-constitution-museum-boston-us,USS Constitution Museum,Boston,Massachusetts,United States,42.373888,-71.055516,"USS Constitution Museum, 22, First Avenue, Charlestown, Boston, Suffolk County, Massachusetts, 02129, United States",https://ussconstitutionmuseum.org/,"PH,Mo-Su 10:00-17:00",FALSE,https://logo.clearbit.com/ussconstitutionmuseum.org?size=512,history,FALSE
wenham-museum-wenham-us,Wenham Museum,Wenham,Massachusetts,United States,42.603839,-70.887136,"Wenham Museum, 132, Main Street, Wenham, Essex County, Massachusetts, 01984, United States",http://www.wenhammuseum.org/,See website,FALSE,https://logo.clearbit.com/wenhammuseum.org?size=512,history,FALSE
abrams-planetarium-east-lansing-us,Abrams Planetarium,East Lansing,Michigan,United States,42.725615,-84.476042,"Abrams Planetarium, 755, Science Road, River Trail Neighborhood, East Lansing, Ingham County, Michigan, 48824, United States",https://www.abramsplanetarium.org/,"Mo-Fr 08:30-12:00, 13:00-16:30",FALSE,https://logo.clearbit.com/abramsplanetarium.org?size=512,science,FALSE
ae-seaman-mineral-museum-at-michigan-tech-houghton-us,A.E. Seaman Mineral Museum at Michigan Tech,Houghton,Michigan,United States,46.859129,-88.777473,"Houghton County, Michigan, United States",https://museum.mtu.edu/,See website,FALSE,https://logo.clearbit.com/museum.mtu.edu?size=512,history,FALSE
air-zoo-portage-us,Air Zoo,Portage,Michigan,United States,42.229121,-85.556363,"Air Zoo, East Mastenbrook Drive, Portage, Kalamazoo County, Michigan, 49002, United States",https://www.airzoo.org/,Mo-Sa 09:00-17:00; Su 12:00-17:00,FALSE,https://logo.clearbit.com/airzoo.org?size=512,nature,FALSE
